Database Identifier,Database Name,Test Result UID,Sample Name,Sample Type,Receipt Time,Test Time,Post Time,Provider,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,Moisture Content
sclabs,SC Labs,,Gorilla Glue,"Flower, Inhalable",2017-02-15,,,316,,,,,,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.078,0.049,0.0,0.027,0.141,1.364,0.0,0.463,1.348,,0.279,0.142,0.0,0.0,,0.45,0.0,23.76,0.0,0.0,0.06,0.0,0.0,0.0,0.81,0.08,0.0,
sclabs,SC Labs,,Bubba Kush,"Flower, Inhalable",2017-02-15,,,206,,,,,,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.06,0.104,0.058,0.0,0.269,0.206,,0.107,0.506,0.0,0.0,,0.28,0.0,23.42,0.0,0.0,0.07,0.0,0.0,0.0,1.11,0.08,0.0,
sclabs,SC Labs,,Sour Diesel 1,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.007,0.004,0.0,0.0,0.002,0.0,0.058,0.0,0.0,0.051,0.108,0.029,0.0,0.284,0.232,,0.056,0.288,0.0,0.0,,0.21,0.0,20.31,0.0,0.0,0.07,0.0,0.0,0.0,0.62,0.07,0.0,
sclabs,SC Labs,,Sour Diesel 2,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.009,0.003,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.049,0.1,0.033,0.0,0.264,0.31,,0.068,0.3,0.0,0.0,,0.22,0.0,21.66,0.0,0.0,0.08,0.0,0.0,0.0,0.64,0.1,0.0,
sclabs,SC Labs,,Bluedream (GH),"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.012,0.009,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.037,0.096,0.683,0.0,0.275,0.96,,0.275,0.105,0.0,0.0,,1.33,0.0,20.22,0.0,0.0,0.07,0.0,0.0,0.0,0.14,0.03,0.0,
sclabs,SC Labs,,Bluedream (OD),"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.009,0.008,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.039,0.086,0.68,0.0,0.242,0.78,,0.289,0.08,0.0,0.0,,1.59,0.0,17.64,0.0,0.0,0.08,0.0,0.0,0.0,0.19,0.02,0.03,
sclabs,SC Labs,,Super Silver Haze,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.039,0.0,0.004,0.004,0.064,0.016,0.0,0.239,0.885,,0.036,0.145,0.0,0.0,,0.67,0.0,23.08,0.0,0.0,0.07,0.0,0.0,0.0,0.65,0.1,0.0,
sclabs,SC Labs,,Critical Kush,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.019,0.0,0.008,0.0,0.0,0.053,0.0,0.019,0.363,0.562,0.04,0.084,0.042,0.015,0.211,0.125,,0.054,0.132,0.01,0.002,,2.58,0.0,14.62,0.04,0.0,0.11,0.0,0.0,0.0,4.26,0.25,0.06,
sclabs,SC Labs,,Bubba Kush,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.008,0.006,0.0,0.0,0.079,0.0,0.01,0.0,0.005,0.078,0.094,0.03,0.0,0.308,0.208,,0.053,0.357,0.0,0.0,,0.99,0.0,18.62,0.0,0.0,0.07,0.0,0.0,0.0,0.32,0.08,0.02,
sclabs,SC Labs,,Sunset,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.006,0.012,0.0,0.0,0.0,0.0,0.09,0.0,0.004,0.048,0.245,0.021,0.0,0.666,0.217,,0.042,0.233,0.0,0.0,,0.47,0.0,20.49,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.06,0.0,
sclabs,SC Labs,,Berry Wreck,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.016,0.0,0.003,0.0,0.0,0.0,0.003,0.025,0.194,0.475,0.036,0.049,0.042,0.008,0.183,0.138,,0.067,0.151,0.008,0.0,,0.37,0.0,14.53,0.0,0.0,0.04,0.0,0.0,0.0,0.87,0.06,0.0,
sclabs,SC Labs,,Euphoria,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.038,0.114,0.0,0.01,0.149,0.027,0.0,0.434,0.684,,0.017,0.034,0.0,0.0,,0.34,0.0,16.52,0.0,0.0,0.04,0.0,0.0,0.0,1.06,0.09,0.0,
sclabs,SC Labs,,DJ,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.011,0.0,0.003,0.0,0.0,0.0,0.064,0.0,0.0,0.05,0.054,0.917,0.0,0.186,0.51,,0.35,0.203,0.0,0.0,,0.78,0.0,25.5,0.0,0.0,0.09,0.0,0.0,0.0,0.53,0.07,0.01,
sclabs,SC Labs,,Gorilla,"Flower, Inhalable",2017-02-15,,,429,,,,,,0.0,0.005,0.0,0.007,0.0,0.0,0.0,0.09,0.0,0.0,0.102,0.224,0.035,0.0,0.761,0.365,,0.065,0.379,0.0,0.0,,0.45,0.0,22.76,0.0,0.0,0.06,0.0,0.0,0.0,0.4,0.07,0.0,
sclabs,SC Labs,,CBSE0210,"Flower, Inhalable",2017-02-15,,,147,,,,,,0.0,0.023,0.003,0.0,0.0,0.0,0.0,0.022,0.077,0.0,0.002,0.047,0.192,0.0,0.17,0.72,,0.188,0.757,0.0,0.0,,0.68,0.0,28.96,0.0,0.0,0.08,0.0,0.0,0.0,0.6,0.23,0.0,
sclabs,SC Labs,,LBCY0210,"Flower, Inhalable",2017-02-15,,,147,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.054,0.017,0.0,0.171,0.841,,0.038,0.183,0.0,0.0,,0.32,0.01,20.72,0.0,0.0,0.1,0.01,0.0,0.0,0.67,0.07,0.0,
sclabs,SC Labs,,FMUL0209,"Concentrate, Inhalable",2017-02-15,,,147,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.052,0.0,0.0,0.156,0.019,0.0,0.509,0.392,,0.028,0.227,0.0,0.0,,1.48,0.0,83.07,0.0,0.0,0.19,0.0,0.0,0.03,3.09,0.67,0.07,
sclabs,SC Labs,,CBUT0228,"Concentrate, Inhalable",2017-02-15,,,147,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.151,0.0,0.0,0.072,0.268,0.0,0.413,0.728,,0.226,0.948,0.0,0.0,,3.18,0.0,83.61,0.03,0.0,0.2,0.0,0.0,0.0,1.21,0.59,0.11,
sclabs,SC Labs,,Super Jack,"Flower, Inhalable",2017-02-16,,,521,,,,,,0.032,0.0,0.0,0.005,0.0,0.0,0.003,0.01,0.113,0.797,0.003,0.125,0.072,0.021,0.348,0.104,,0.113,0.101,0.013,0.0,,0.37,0.0,21.64,0.0,0.0,0.07,0.0,0.0,0.02,1.57,0.14,0.0,
sclabs,SC Labs,,Critical Jack,"Flower, Inhalable",2017-02-16,,,521,,,,,,0.029,0.0,0.0,0.005,0.0,0.0,0.0,0.032,0.195,0.717,0.041,0.121,0.077,0.02,0.337,0.124,,0.11,0.136,0.008,0.0,,0.63,0.0,22.3,0.0,0.0,0.1,0.0,0.0,0.03,1.76,0.17,0.0,
sclabs,SC Labs,,Blue Dream,"Flower, Inhalable",2017-02-16,,,521,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.029,0.07,0.449,0.0,0.216,0.532,,0.188,0.065,0.0,0.0,,0.13,0.0,20.41,0.0,0.0,0.07,0.0,0.0,0.03,0.22,0.06,0.0,
sclabs,SC Labs,,Canndescent - Calm 103,"Flower, Inhalable",2017-02-16,,,465,,,,,,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.107,0.13,0.063,0.0,0.504,0.2,,0.107,0.688,0.0,0.0,,0.23,0.0,24.9,0.0,0.0,0.06,0.0,0.0,0.02,1.6,0.08,0.0,
sclabs,SC Labs,,Canndescent - Create 302,"Sativa, Flower, Inhalable",2017-02-16,,,465,,,,,,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.056,0.207,0.039,0.0,0.688,1.18,,0.075,0.377,0.0,0.0,,1.29,0.0,26.31,0.0,0.0,0.07,0.0,0.0,0.03,0.91,0.14,0.01,
sclabs,SC Labs,,Triangle OG,"Indica, Flower, Inhalable",2017-02-16,,,351,,,,,,0.0,0.02,0.0,0.0,0.017,0.0,0.0,0.176,0.0,0.005,0.023,0.053,0.09,0.0,0.191,1.553,,0.161,1.039,0.0,0.0,,0.39,0.0,20.74,0.0,0.0,0.06,0.0,0.0,0.01,0.51,0.08,0.0,
sclabs,SC Labs,,SFV OG,"Indica, Flower, Inhalable",2017-02-16,,,351,,,,,,0.0,0.019,0.0,0.0,0.02,0.0,0.0,0.132,0.0,0.004,0.015,0.043,0.086,0.0,0.163,1.267,,0.153,1.015,0.0,0.0,,0.33,0.0,13.79,0.0,0.0,0.05,0.0,0.0,0.01,0.16,0.04,0.0,
sclabs,SC Labs,,Ghost OG,"Indica, Flower, Inhalable",2017-02-16,,,351,,,,,,0.0,0.017,0.0,0.0,0.015,0.0,0.0,0.152,0.0,0.005,0.008,0.044,0.077,0.0,0.154,1.275,,0.134,0.924,0.0,0.0,,0.39,0.0,15.99,0.0,0.0,0.05,0.0,0.0,0.01,0.26,0.06,0.0,
sclabs,SC Labs,,Gorilla Glue #4,"Hybrid, Flower, Inhalable",2017-02-16,,,351,,,,,,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.15,0.373,0.035,0.0,1.208,0.713,,0.068,0.549,0.0,0.0,,1.24,0.0,18.99,0.0,0.0,0.05,0.0,0.0,0.02,0.18,0.06,0.0,
sclabs,SC Labs,,Emerald Family Farms Triangle Kush Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,0.0,0.068,0.222,0.009,0.0,0.781,0.441,,0.028,0.366,0.0,0.0,,11.87,0.07,67.21,0.1,0.12,0.18,0.0,0.0,0.0,1.12,0.47,0.23,
sclabs,SC Labs,,Emerald Family Farms Underdog Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.086,0.248,0.0,0.0,0.817,0.159,,0.0,0.21,0.0,0.0,,11.32,0.06,69.86,0.1,0.07,0.19,0.0,0.0,0.0,1.14,0.46,0.22,
sclabs,SC Labs,,Emerald Family Farms Durban Dog Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.012,0.0,0.046,0.0,0.144,0.076,0.76,0.101,0.264,0.039,0.0,0.905,0.591,,0.118,0.702,0.0,0.0,,4.56,0.03,70.06,0.13,0.0,0.18,0.0,0.0,0.0,1.24,0.25,0.1,
sclabs,SC Labs,,Emerald Family Farms Durban Poison Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.048,0.0,0.0,0.024,0.0,0.163,0.0,0.0,0.331,3.119,0.0,0.069,0.061,0.04,0.293,0.2,,0.144,0.299,0.03,0.0,,4.4,0.05,67.99,0.2,0.0,0.2,0.0,0.0,0.0,0.99,0.16,0.12,
sclabs,SC Labs,,Emerald Family Farms Scarlet Fire Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.14,0.167,1.442,0.0,0.159,0.074,0.0,0.648,0.205,,0.145,0.433,0.0,0.0,,4.08,0.0,66.82,0.23,0.0,0.15,0.0,0.0,0.0,1.85,0.2,0.0,
sclabs,SC Labs,,Emerald Family Farms Platinum GSC Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.009,0.213,0.18,0.705,0.005,0.0,1.893,0.14,,0.035,0.297,0.0,0.0,,3.8,0.0,73.39,0.0,0.0,0.21,0.0,0.0,0.0,1.69,0.24,0.13,
sclabs,SC Labs,,Emerald Family Farms Blue Diamond Dry Sift,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.121,0.0,0.0,0.248,0.22,0.491,0.0,0.677,0.021,,0.22,0.023,0.0,0.0,,1.67,0.05,55.12,0.0,0.0,0.25,0.0,0.0,0.0,2.47,0.22,0.02,
sclabs,SC Labs,,Emerald Family Farms Humboldt OG Live Resin,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.408,0.0,0.0,0.151,0.278,0.0,0.0,1.091,0.485,,0.021,0.359,0.0,0.0,,5.94,0.03,72.04,0.06,0.0,0.26,0.0,0.0,0.0,1.47,0.5,0.24,
sclabs,SC Labs,,Emerald Family Farms Pineapple Sage Shatter,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.202,0.006,0.302,0.173,0.317,0.126,0.0,1.067,0.166,,0.218,0.369,0.0,0.0,,5.34,0.0,64.96,0.05,0.0,0.19,0.0,0.0,0.0,2.05,0.33,0.06,
sclabs,SC Labs,,Emerald Family Farms F-Cancer Shatter,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.032,0.0,0.668,0.742,0.011,0.0,2.026,1.226,,0.033,0.323,0.0,0.0,,3.62,0.0,19.29,0.11,0.0,51.52,2.55,0.0,0.27,0.92,0.32,0.26,
sclabs,SC Labs,,Emerald Family Farms Cali Orange,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.348,0.0,0.0,0.0,0.179,0.0,0.0,0.685,0.076,,0.0,0.103,0.0,0.0,,5.38,0.03,74.2,0.0,0.0,0.29,0.0,0.0,0.0,1.26,0.65,0.15,
sclabs,SC Labs,,Emerald Family Farms Ghost OG,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.033,0.0,0.025,0.0,0.0,0.536,0.0,0.034,0.198,0.384,0.016,0.0,1.219,0.403,,0.052,0.383,0.0,0.0,,3.32,0.04,78.03,0.04,0.0,0.19,0.0,0.0,0.0,1.43,0.38,0.09,
sclabs,SC Labs,,Emerald Family Farms Blood Diamond,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.045,0.0,0.031,0.0,0.0,0.292,0.043,0.278,0.35,0.437,0.0,0.0,1.289,0.185,,0.0,0.209,0.0,0.0,,2.48,0.0,78.31,0.0,0.0,0.17,0.0,0.0,0.0,1.67,0.31,0.07,
sclabs,SC Labs,,Citrus Sap,"Concentrate, Inhalable",2017-02-16,,,522,,,,,,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.28,0.0,0.0,0.212,0.276,0.138,0.0,0.956,0.286,,0.133,1.094,0.0,0.0,,3.31,0.0,78.09,0.09,0.0,0.11,0.0,0.0,0.0,1.19,0.21,0.0,
sclabs,SC Labs,,Emerald Family Farms F-Cancer Co2 Oil,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.151,0.0,0.0,0.02,0.0,0.167,0.0,0.0,0.399,0.293,0.084,0.0,0.701,0.253,,0.0,0.101,0.0,0.0,,14.66,0.0,10.65,0.0,1.89,25.21,14.95,0.06,0.21,0.62,0.5,0.8,
sclabs,SC Labs,,Emerald Family Farms Green Crack Co2 oil,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.014,0.126,0.034,0.0,0.041,0.0,0.082,0.0,0.028,0.345,0.355,0.518,0.0,1.018,0.164,,0.162,0.124,0.008,0.0,,28.97,0.04,47.0,0.0,1.03,0.94,0.45,0.0,0.0,1.31,0.43,1.11,
sclabs,SC Labs,,Emerald Family Farms Dragon OG Terp Sap,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.026,0.644,0.0,0.0,0.031,0.0,0.304,0.0,0.014,0.292,0.236,0.126,0.0,0.664,0.271,,0.148,0.589,0.0,0.0,,7.07,0.0,37.2,0.0,0.26,15.95,1.28,0.0,0.0,1.03,0.21,0.11,
sclabs,SC Labs,,Emerald Family Farms Blue Dream Co2 oil,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.081,0.014,0.0,0.011,0.0,0.042,0.0,0.0,0.182,0.172,0.279,0.0,0.477,0.046,,0.053,0.055,0.0,0.0,,27.28,0.0,31.34,0.13,1.47,0.27,0.05,0.0,0.0,0.85,0.31,0.44,
sclabs,SC Labs,,Emerald Family Farms Veti OG Crumble,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.243,0.097,0.0,0.0,0.264,0.0,,0.0,0.0,0.0,0.0,,13.21,0.0,61.11,0.16,0.82,0.19,0.0,0.0,0.0,0.99,0.39,0.37,
sclabs,SC Labs,,Emerald Family Farms SFV OG Crumble,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.323,0.0,0.0,0.02,0.0,0.201,0.0,0.0,0.156,0.249,0.0,0.0,0.699,0.0,,0.0,0.0,0.0,0.0,,25.19,0.0,43.18,0.2,1.62,0.1,0.0,0.0,0.0,1.09,0.75,0.42,
sclabs,SC Labs,,Emerald Family Farms Platinum GSC Terp Sap,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.009,0.153,0.0,0.0,0.0,0.0,0.338,0.0,0.0,0.226,0.826,0.064,0.0,2.187,0.131,,0.091,0.498,0.0,0.0,,14.55,0.0,62.87,0.08,0.15,1.52,0.34,0.0,0.0,0.97,0.24,0.29,
sclabs,SC Labs,,Emerald Family Farms Trainwreck Co2 oil,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.155,0.0,0.0,0.039,0.0,0.169,0.0,0.025,0.441,0.494,0.213,0.0,1.305,0.09,,0.044,0.201,0.0,0.0,,24.94,0.0,22.02,0.3,1.48,9.65,8.3,0.0,0.05,1.13,0.73,0.74,
sclabs,SC Labs,,Emerald Family Farms F-Cancer Terp Sap,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.005,0.125,0.0,0.0,0.0,0.0,0.369,0.043,0.0,0.416,0.664,0.061,0.0,1.704,1.46,,0.056,0.385,0.0,0.0,,8.5,0.0,16.37,0.1,0.11,44.73,5.73,0.03,0.21,0.67,0.24,0.35,
sclabs,SC Labs,,Emerald Family Farms Sour Diesel Shatter,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.023,0.097,0.0,0.0,0.013,0.0,0.133,0.0,0.0,0.141,0.216,0.195,0.0,0.676,0.313,,0.159,0.472,0.0,0.0,,9.38,0.0,58.81,0.18,0.25,0.72,0.0,0.0,0.0,1.24,0.26,0.0,
sclabs,SC Labs,,Emerald Family Farms Foo Dog Shatter,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.025,0.081,0.0,0.008,0.0,0.0,0.087,0.0,0.0,0.087,0.166,0.104,0.0,0.533,0.24,,0.128,0.462,0.0,0.0,,8.76,0.0,59.25,0.19,0.27,0.17,0.0,0.0,0.0,1.68,0.29,0.09,
sclabs,SC Labs,,Emerald Family Farms Yeti OG Shatter,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.215,0.182,0.057,0.0,0.564,0.147,,0.09,0.478,0.0,0.0,,10.88,0.03,61.11,0.19,0.24,0.23,0.0,0.0,0.0,1.44,0.36,0.24,
sclabs,SC Labs,,Utopia Farms Banana Bread Sugar,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.098,0.023,0.114,0.026,0.141,0.029,0.0,0.425,0.096,,0.053,0.216,0.0,0.0,,6.21,0.0,79.14,0.05,0.0,0.28,0.0,0.0,0.0,1.52,0.71,0.25,
sclabs,SC Labs,,Utopia Farms True Diesel Cake,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.107,0.0,0.009,0.0,0.0,0.199,0.0,0.0,0.437,0.678,0.0,0.0,1.995,0.021,,0.009,0.075,0.0,0.0,,8.53,0.0,70.28,0.0,0.0,0.17,0.0,0.0,0.0,1.17,0.32,0.22,
sclabs,SC Labs,,Utopia Farms Sour Diesel Cake,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.385,0.482,0.0,0.0,1.156,0.0,,0.028,0.092,0.0,0.0,,10.74,0.0,65.37,0.1,0.11,0.24,0.0,0.0,0.0,1.6,0.51,0.29,
sclabs,SC Labs,,Utopia Farms C Banana Cake,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.071,0.034,0.023,0.036,0.171,0.082,0.0,0.584,0.178,,0.124,0.492,0.0,0.0,,4.5,0.02,78.86,0.04,0.0,0.22,0.0,0.0,0.0,1.29,0.59,0.12,
sclabs,SC Labs,,Utopia Farms C Banana Sugar,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.062,0.027,0.087,0.017,0.116,0.085,0.0,0.388,0.131,,0.11,0.356,0.0,0.0,,5.12,0.0,81.9,0.04,0.0,0.19,0.0,0.0,0.0,1.24,0.65,0.21,
sclabs,SC Labs,,Utopia Farms Banana Syringe,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.013,0.014,0.023,0.255,0.0,0.105,0.452,,0.288,1.23,0.0,0.0,,67.1,0.0,0.0,0.53,1.8,0.0,0.47,0.0,0.0,0.0,1.29,1.2,
sclabs,SC Labs,,Utopia Farms Banana Cartridge,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.059,0.281,0.0,0.0,0.06,0.586,0.0,0.287,1.008,,0.684,2.847,0.0,0.0,,84.48,0.0,0.0,0.67,2.33,0.0,0.61,0.0,0.0,0.0,1.63,1.49,
sclabs,SC Labs,,Gold Drop Strawberry Cough,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.07,0.187,0.019,0.323,0.136,0.57,0.0,0.358,2.143,,0.27,0.239,0.0,0.0,,73.04,0.0,0.0,0.55,0.36,0.0,0.15,0.0,0.0,0.0,1.99,1.19,
sclabs,SC Labs,,Gold Drop Strawberry Lemonade,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,72.94,0.0,0.0,0.43,0.36,0.0,0.15,0.0,0.0,0.0,2.05,1.15,
sclabs,SC Labs,,Gold Drop Lemon Jack,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,1.587,,0.0,3.193,0.0,0.0,,72.98,0.0,0.0,0.24,0.47,0.0,0.0,0.0,0.0,0.0,2.82,0.61,
sclabs,SC Labs,,Gold Drop Grape Ape,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.237,0.25,0.0,0.077,0.348,0.664,0.0,0.998,2.065,,0.209,0.136,0.0,0.0,,72.69,0.0,0.0,0.44,0.37,0.0,0.12,0.0,0.0,0.0,2.15,1.04,
sclabs,SC Labs,,Gold Drop Mango Haze,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,,0.0,0.072,0.0,0.0,,71.46,0.0,0.0,0.43,0.54,0.0,0.15,0.0,0.0,0.0,1.96,0.87,
sclabs,SC Labs,,Gold Drop Fruity Pebbles OG,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.034,0.049,,0.0,2.88,0.0,0.0,,73.02,0.0,0.0,0.45,0.36,0.0,0.15,0.0,0.0,0.0,2.09,1.12,
sclabs,SC Labs,,Gold Drop Trainwreck,"Concentrate, Inhalable",2017-02-16,,,348,,,,,,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646,2.066,0.0,0.294,0.153,0.038,0.799,0.627,,0.211,0.524,0.0,0.0,,72.6,0.0,0.0,0.45,0.35,0.03,0.16,0.0,0.0,0.0,2.1,1.12,
